Date,XRT US,XLK US,XLE US,XLF US,XLU US,XLV US,XLP US,XLY US,XLI US
22/8/2011,22.06,22.64,62.73,9.73,32.31,31.01,29.64,34.15,29.24
23/8/2011,23.13,23.47,65.56,10.04,32.89,32.02,30.25,35.47,30.27
24/8/2011,23.37,23.68,65.95,10.31,33.6,32.39,30.38,36.1,30.88
25/8/2011,22.865,23.34,64.559,10.28,33.05,31.84,29.915,35.38,30.3
26/8/2011,23.56,23.8,65.81,10.37,33,32.24,30.17,36.12,30.93
29/8/2011,24.52,24.4,67.73,10.8,33.655,33.06,30.71,37.17,31.91
30/8/2011,24.625,24.5,68.13,10.73,33.67,33.17,30.79,37.34,32.18
31/8/2011,24.8,24.44,68.64,10.86,33.89,33.4,30.89,37.57,32.4
1/9/2011,24.25,24.17,68.12,10.62,33.67,33.18,30.78,37.11,31.87
2/9/2011,23.43,23.62,66.22,10.18,33.29,32.45,30.34,36.06,30.85
5/9/2011,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/9/2011,23.55,23.51,65.5,10,33.13,32.53,30.22,35.95,30.53
7/9/2011,24.565,24.12,67.9,10.48,33.5,33.31,30.76,36.88,31.48
8/9/2011,24.035,24,67.11,10.26,33.48,32.95,30.68,36.38,31.005
9/9/2011,23.61,23.49,64.89,9.93,32.8,31.97,30,35.42,30.18
12/9/2011,23.925,23.77,65.195,10.04,33.07,32.08,30.03,35.84,30.235
13/9/2011,24.34,24.05,65.38,10.11,33.29,32.41,30.14,36.26,30.8
14/9/2011,24.75,24.41,66.19,10.23,33.52,32.72,30.5,36.86,31.34
15/9/2011,24.925,24.8,67.505,10.49,33.94,33.02,30.86,37.48,31.975
16/9/2011,25.03,24.98,67.09,10.48,33.98,33.02,30.84,37.77,31.97
19/9/2011,24.925,24.92,66.03,10.2,33.79,32.71,30.58,37.7,31.67
20/9/2011,24.495,24.86,65.62,10.17,34.28,33.01,30.64,37.5,31.44
21/9/2011,23.63,24.49,62.89,9.66,33.65,32.12,30.01,36.29,30.14
22/9/2011,23.02,23.73,59.34,9.39,33.08,31.47,29.44,35.2,29.01
23/9/2011,23.455,24,58.7,9.48,33.41,31.48,29.5,35.73,29.31
26/9/2011,24.265,24.3,60.84,9.91,33.68,32,30.07,36.57,30.05
27/9/2011,24.435,24.61,61.73,9.96,33.8,32.49,30.25,36.82,30.58
28/9/2011,23.835,24.26,59.71,9.67,33.46,31.93,29.68,36.19,29.8
29/9/2011,23.8,24.21,60.28,9.94,34,32.14,29.97,35.89,30.23
30/9/2011,23.11,23.6,58.51,9.59,33.62,31.73,29.66,34.86,29.22
3/10/2011,22.22,23.07,56.52,9.16,32.82,30.72,29.23,33.84,28.4
4/10/2011,23.425,23.54,58.37,9.52,32.66,31.05,29.51,34.91,29.19
5/10/2011,23.745,24.03,60.52,9.66,32.68,31.55,29.55,35.55,29.81
6/10/2011,24.315,24.39,61.66,9.96,33.26,31.93,29.9,36.38,30.41
7/10/2011,24.115,24.3,60.9,9.61,33.4,31.9,30.07,36.35,30.34
10/10/2011,24.92,25.05,63.66,10.1,34.05,32.63,30.54,37.58,31.4
11/10/2011,25.085,25.16,63.79,10.09,33.74,32.58,30.48,37.74,31.49
12/10/2011,25.26,25.27,64.13,10.35,33.66,32.6,30.72,38.08,31.89
13/10/2011,25.035,25.55,64.04,10.11,33.66,32.57,30.63,38.05,31.62
14/10/2011,25.47,26,66.6,10.23,33.98,32.88,30.87,38.67,32.19
17/10/2011,24.91,25.59,65.39,9.91,33.84,32.31,30.66,37.88,31.27
18/10/2011,25.495,25.82,67.49,10.39,34.08,32.55,30.89,38.65,32.17
19/10/2011,25.29,25.32,66.79,10.24,34.11,32.49,30.8,38.07,31.78
20/10/2011,25.555,25.21,67.31,10.39,34.3,32.46,30.97,38.26,32.05
21/10/2011,26.08,25.53,68.55,10.66,34.88,33.11,31.47,39.32,32.67
24/10/2011,26.88,25.93,69.45,10.9,34.73,33.61,31.25,39.9,33.28
25/10/2011,26.21,25.52,68,10.57,34.34,32.93,30.88,39.03,32.6
26/10/2011,26.225,25.63,69.47,10.76,34.48,33.37,31.19,38.88,32.83
27/10/2011,27.245,26.39,72.55,11.4,35.3,34.18,31.59,39.94,34.26
28/10/2011,26.825,26.48,73.04,11.41,35.01,34.21,31.51,39.63,34.26
31/10/2011,26.29,26.01,69.71,10.96,34.85,33.56,31.04,39.02,33.42
1/11/2011,25.965,25.29,67.46,10.44,34.12,32.92,30.5,38.18,32.41
2/11/2011,26.535,25.6,69.49,10.75,34.72,33.14,30.79,38.57,33.05
3/11/2011,26.63,26.21,71.32,10.94,35.14,33.5,31.17,39.07,33.86
4/11/2011,26.535,26.05,71.26,10.79,34.98,33.19,30.99,38.92,33.6
7/11/2011,26.53,26.21,71.65,10.85,35.17,33.58,31.25,39.17,33.68
8/11/2011,26.82,26.51,72.82,11.05,35.4,33.99,31.56,39.55,34.06
9/11/2011,25.705,25.59,69.6,10.45,34.63,33.01,30.82,38.14,32.74
10/11/2011,26.06,25.67,70.81,10.5,34.86,33.48,31.12,38.5,33.14
11/11/2011,26.785,26.16,72.26,10.75,35.36,34.07,31.48,39.47,33.93
14/11/2011,26.57,25.96,71.31,10.53,34.94,33.84,31.21,39.18,33.72
15/11/2011,26.685,26.31,71.23,10.58,35,33.92,31.36,39.32,33.92
16/11/2011,26.06,25.92,70.16,10.32,34.58,33.27,31.08,38.58,33.42
17/11/2011,25.715,25.42,68.56,10.12,34.4,32.92,30.97,37.9,32.84
18/11/2011,25.67,25.21,68.15,10.15,34.64,32.85,31.06,37.88,32.92
21/11/2011,25.325,24.77,66.93,9.9,34.21,32.22,30.56,37.29,32.16
22/11/2011,25.14,24.73,66.3,9.81,33.79,32.3,30.59,37.27,31.95
23/11/2011,24.49,24.14,64.29,9.54,33.26,31.83,30.26,36.53,31.21
24/11/2011,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
25/11/2011,24.25,24.01,63.83,9.57,33.43,31.71,30.37,36.33,31.16
28/11/2011,25.085,24.8,66.22,9.85,33.85,32.56,30.85,37.44,32.21
29/11/2011,25.06,24.67,67.17,9.8,34.22,32.7,31.17,37.57,32.24
30/11/2011,25.94,25.62,70.87,10.4,35.21,33.88,31.9,38.74,33.89
1/12/2011,26,25.76,70.48,10.35,35.11,33.93,31.85,38.77,33.78
2/12/2011,26.28,25.74,70.42,10.48,34.75,33.51,31.74,39.07,33.71
5/12/2011,26.675,26.03,71.29,10.69,35.02,33.57,31.93,39.43,34.07
6/12/2011,26.585,26.02,71.28,10.7,35.12,33.71,31.97,39.3,34.06
7/12/2011,26.66,26.05,70.6,10.83,35.07,33.96,32.05,39.55,34.05
8/12/2011,26.145,25.64,68.63,10.41,34.56,33.33,31.68,38.71,33.21
9/12/2011,26.755,26.04,70.192,10.64,35,33.82,32.01,39.35,33.97
12/12/2011,26.615,25.71,68.55,10.39,34.7,33.42,31.72,39.23,33.35
13/12/2011,25.82,25.47,67.91,10.24,34.83,33.36,31.65,38.46,32.91
14/12/2011,25.5,25.08,66,10.2,34.61,33.34,31.49,38.06,32.52
15/12/2011,25.665,25.02,65.72,10.21,35.03,33.71,31.81,38.12,32.75
16/12/2011,25.745,24.98,66.14,10.18,34.54,33.41,31.49,37.9,32.67
19/12/2011,25.42,24.74,64.98,9.95,34.28,33.41,31.36,37.48,32.33
20/12/2011,26.2675,25.435,67.65,10.33,35.01,34.11,32.01,38.51,33.435
21/12/2011,26.38,25.02,68.4,10.39,35.53,34.33,32.35,38.64,33.45
22/12/2011,26.295,25.31,69.2,10.6,35.57,34.575,32.34,38.75,33.765
23/12/2011,26.525,25.56,69.6,10.68,35.8,34.8,32.57,39.18,34.09
26/12/2011,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
27/12/2011,26.57,25.6,69.78,10.62,36.09,34.88,32.63,39.3,34.08
28/12/2011,26.255,25.34,68.45,10.45,35.96,34.5,32.47,38.87,33.54
29/12/2011,26.41,25.53,69.16,10.61,36.24,34.75,32.64,39.27,33.96
30/12/2011,26.275,25.45,69.13,10.56,35.98,34.69,32.49,39.02,33.75
2/1/2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/1/2012,26.265,25.81,71.05,10.83,35.34,35.14,32.46,39.35,34.49
4/1/2012,26.19,25.88,71.2,10.8,35.14,34.97,32.39,39.66,34.65
5/1/2012,26.335,25.96,70.86,10.95,35.21,35.07,32.37,39.99,34.66
6/1/2012,26.035,25.97,70.44,10.88,35.02,35.13,32.16,40.05,34.59
9/1/2012,26.3325,25.93,70.78,10.93,35.07,35.19,32.21,39.99,34.845
10/1/2012,26.405,26.02,71.41,11.13,35.12,35.45,32.32,40.25,35.35
11/1/2012,26.39,26.1,70.45,11.26,34.96,35.48,32.18,40.31,35.46
12/1/2012,26.42,26.23,69.79,11.3,34.91,35.59,32.17,40.43,35.77
13/1/2012,26.37,26.08,69.44,11.22,34.89,35.43,32.14,40.38,35.495
16/1/2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
17/1/2012,26.495,26.2,69.935,11.13,34.86,35.65,32.26,40.49,35.67
18/1/2012,27.18,26.58,71.08,11.3,34.85,35.85,32.33,41.14,35.99
19/1/2012,27.545,26.77,71.37,11.41,34.56,35.85,32.39,41.5,36.37
20/1/2012,27.385,26.8,71.38,11.48,34.61,35.85,32.4,41.16,36.16
23/1/2012,27.44,26.89,71.95,11.52,34.75,35.69,32.37,41.13,36.12
24/1/2012,27.68,26.87,71.74,11.51,34.47,35.7,32.19,41.25,36.16
25/1/2012,27.925,27.08,72.62,11.53,35.04,35.96,32.56,41.55,36.56
26/1/2012,27.725,26.9,71.63,11.43,35.16,35.8,32.44,41.48,36.49
27/1/2012,27.9067,26.9,71.48,11.47,34.73,35.82,32.22,41.45,36.46
30/1/2012,27.85,26.98,71.14,11.37,34.51,35.77,32.01,41.33,36.33
31/1/2012,27.575,27.03,70.69,11.41,34.68,35.8,32.03,41.32,36.22
1/2/2012,27.85,27.3,70.97,11.6,34.8,36.15,32.26,41.46,36.61
2/2/2012,27.89,27.37,71.51,11.65,34.74,36.01,32.38,41.41,36.63
3/2/2012,28.45,27.715,72.77,11.97,34.83,36.22,32.48,42.26,37.26
6/2/2012,28.545,27.73,73.64,11.91,34.68,36.02,32.46,42.17,37.17
7/2/2012,28.665,27.8,74.02,11.9,34.93,36.15,32.49,42.37,37.13
8/2/2012,28.685,27.97,73.77,11.99,34.97,36.15,32.5,42.47,37.21
9/2/2012,28.78,28.24,73.78,11.94,34.87,35.96,32.68,42.54,37.31
10/2/2012,28.64,28.03,73.04,11.83,34.8,35.81,32.61,42.31,36.97
13/2/2012,28.805,28.21,73.62,11.94,34.76,36.08,32.75,42.65,37.42
14/2/2012,29.045,28.26,73.75,11.82,34.77,36.23,32.83,42.6,37.29
15/2/2012,28.75,28.11,73.63,11.75,34.7,36.16,32.82,42.41,36.8
16/2/2012,29.175,28.52,74.59,11.93,35.07,36.36,33.03,42.59,37.14
17/2/2012,29.42,28.52,74.87,12.01,35.05,36.24,33.06,42.96,37.28
20/2/2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
21/2/2012,28.98,28.64,75.38,12,34.92,35.98,32.87,42.81,37.41
22/2/2012,28.935,28.54,75.55,11.84,34.96,35.98,32.78,42.7,37.37
23/2/2012,29.275,28.65,75.93,11.95,34.93,36.01,32.95,42.91,37.49
24/2/2012,29.185,28.82,76.23,11.91,35.08,36.19,33.06,42.86,37.48
27/2/2012,29.35,28.87,75.99,12,35.07,36.26,33.06,43.11,37.51
28/2/2012,29.86,29.08,75.74,12.03,34.9,36.4,33.17,43.35,37.46
29/2/2012,29.44,28.945,74.88,11.99,34.89,36.18,33.23,43.19,37.23
1/3/2012,29.7801,29.12,75.6,12.12,34.98,36.37,33.18,43.55,37.36
2/3/2012,29.755,29.08,74.74,12.07,34.96,36.31,33.21,43.52,37.14
5/3/2012,29.83,28.83,74.26,12.03,35.04,36.23,33.36,43.48,36.88
6/3/2012,29.455,28.545,73.05,11.73,34.9,35.76,33.08,42.8,36.05
7/3/2012,29.695,28.76,73.66,11.88,34.92,35.92,33.13,43.29,36.42
8/3/2012,30.055,29.05,74.26,11.99,35.03,36.32,33.36,43.73,36.94
9/3/2012,30.41,29.18,74.19,12.09,35.17,36.47,33.47,43.98,37.02
12/3/2012,30.335,29.22,73.78,12.06,35.57,36.47,33.59,43.86,37.01
13/3/2012,30.725,29.8,74.67,12.52,35.69,36.99,33.84,44.54,37.78
14/3/2012,30.66,29.91,73.95,12.54,35.16,36.98,33.74,44.48,37.69
15/3/2012,30.86,29.99,74.07,12.76,35.13,37.04,33.8,44.63,38.14
16/3/2012,30.5,29.88,74.8,12.76,34.78,36.85,33.6,44.35,37.98
19/3/2012,30.54,30.1,75.14,12.83,34.54,36.84,33.62,44.58,37.98
20/3/2012,30.735,30.07,74.01,12.89,34.58,36.65,33.6,44.655,37.54
21/3/2012,30.805,30.06,73.13,12.83,34.51,36.635,33.65,44.71,37.52
22/3/2012,30.745,29.99,71.48,12.66,34.59,36.51,33.68,44.6,37.1
23/3/2012,30.795,29.985,72.26,12.77,34.6,36.62,33.76,44.65,37.16
26/3/2012,31.4175,30.43,72.8,12.97,34.84,37.26,33.99,45.36,37.71
27/3/2012,31.275,30.42,72.07,12.85,35.005,37.33,33.97,45.29,37.59
28/3/2012,30.945,30.31,71.17,12.89,34.72,37.25,33.89,44.9,37.23
29/3/2012,30.88,30.25,71.17,12.76,34.855,37.33,33.875,44.89,37.25
30/3/2012,30.625,30.16,71.75,12.83,35.045,37.61,34.08,45.09,37.415
2/4/2012,30.89,30.48,72.45,12.93,35.22,37.74,34.35,45.21,37.66
3/4/2012,30.935,30.46,71.82,12.85,35.2,37.72,34.16,45.12,37.39
4/4/2012,30.635,30.1,70.9,12.65,35.15,37.515,34.05,44.7,37.12
5/4/2012,30.48,30.17,70.5,12.61,34.89,37.51,34.05,45.01,36.97
6/4/2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/4/2012,30.2075,29.96,69.61,12.42,34.7129,37.04,33.74,44.6,36.37
10/4/2012,29.385,29.535,68.243,12.16,34.26,36.62,33.44,43.51,35.63
11/4/2012,29.89,29.71,68.26,12.35,34.34,36.75,33.605,44.11,36.03
12/4/2012,30.275,30.075,69.75,12.58,34.445,36.95,33.635,44.67,36.8
13/4/2012,29.935,29.61,68.7,12.29,34.33,36.58,33.63,44.55,36.33
16/4/2012,30.075,29.3,68.24,12.38,34.655,36.59,33.77,44.39,36.43
17/4/2012,30.675,29.94,69.35,12.54,34.83,37.13,34.11,44.93,37.03
18/4/2012,30.625,29.69,69.21,12.46,34.78,37.01,34.12,44.93,36.87
19/4/2012,30.355,29.39,69.12,12.4,34.68,37.09,34,44.57,36.46
20/4/2012,30.47,29.28,68.96,12.33,35.02,37.29,34.31,44.64,36.77
23/4/2012,30.12,29.05,68.89,12.25,34.87,37,33.78,44.16,36.36
24/4/2012,29.665,28.99,69.4,12.38,35.11,37.13,33.79,44.01,36.84
25/4/2012,30.27,29.805,70.09,12.49,35.29,37.52,34.01,44.75,36.91
26/4/2012,30.7,30.04,70.83,12.59,35.49,37.51,34.32,45.31,37.13
27/4/2012,31.22,30.03,70.8,12.6,35.61,37.53,34.27,45.87,37.36
30/4/2012,30.87,29.82,71.24,12.53,35.66,37.51,34.18,45.61,37.01
1/5/2012,30.715,29.92,72.26,12.66,35.84,37.65,34.27,45.91,37.12
2/5/2012,31.215,29.94,71.08,12.56,35.63,37.58,34.3,46.16,37.13
3/5/2012,30.86,29.69,69.9001,12.46,35.52,37.44,34.35,45.8,36.83
4/5/2012,30.32,29.07,68.3,12.26,35.57,36.95,34.08,44.91,36.3
7/5/2012,30.185,28.99,68.1,12.33,35.5,37.03,34.13,44.89,36.2
8/5/2012,29.84,28.885,67.88,12.25,35.56,37.04,34.05,44.35,36.11
9/5/2012,29.94,28.89,67.55,12.12,35.58,36.79,33.88,44.18,35.69
10/5/2012,30.105,28.67,67.84,12.16,35.91,37.05,34.12,44.33,35.74
11/5/2012,29.96,28.69,67.34,12.03,35.93,37.01,34.03,44.24,35.67
14/5/2012,29.6,28.44,66.22,11.78,35.89,36.89,33.89,43.615,35.255
15/5/2012,29.67,28.36,65.118,11.72,35.64,36.67,33.85,43.55,35.08
16/5/2012,29.525,28.13,64.75,11.55,35.69,36.73,33.96,43.48,35.04
17/5/2012,28.5,27.73,64.34,11.31,35.49,36.39,33.72,42.33,34.29
18/5/2012,28.585,27.47,63.94,11.18,35.42,36.07,33.52,42.01,34.12
21/5/2012,29.17,28.15,65.41,11.29,35.46,36.42,33.65,42.75,34.88
22/5/2012,29.195,28.06,65.25,11.38,35.71,36.32,33.69,42.92,35.01
23/5/2012,29.535,28.09,65.49,11.42,35.52,36.16,33.6,43.15,35.2
24/5/2012,29.55,27.93,65.44,11.43,35.66,36.51,33.92,43.35,35.16
25/5/2012,29.705,27.87,65.13,11.38,35.78,36.42,33.89,43.28,34.92
28/5/2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
29/5/2012,29.95,28.24,66.22,11.55,35.89,36.54,34.13,43.88,35.39
30/5/2012,29.37,28.06,64.19,11.28,35.67,36.33,33.85,43.19,34.8
31/5/2012,29.205,27.93,63.63,11.38,35.86,36.15,33.78,43.1,34.67
1/6/2012,28.265,27.2,62.04,10.95,35.71,35.51,33.16,41.74,33.71
4/6/2012,28.335,27.36,61.99,10.85,35.83,35.59,33.27,41.89,33.36
5/6/2012,28.565,27.525,62.52,11.03,35.96,35.79,33.23,42.115,33.455
6/6/2012,29.24,28.155,64.45,11.35,36.46,36.35,33.68,43.03,34.345
7/6/2012,28.78,28.02,64.49,11.34,36.74,36.37,33.8,43.03,34.54
8/6/2012,29.14,28.33,64.5,11.48,36.82,36.59,34.09,43.41,34.8
11/6/2012,28.545,27.93,63.62,11.27,36.79,36.27,33.93,42.75,34.345
12/6/2012,29.02,28.21,64.52,11.44,36.8301,36.61,34.09,43.21,34.9
13/6/2012,28.25,28.04,63.7,11.4,36.84,36.57,34.045,42.58,34.55
14/6/2012,28.725,28.18,64.7,11.53,37.09,37.12,34.51,43.15,34.82
15/6/2012,28.985,28.37,65.62,11.64,36.93,37.06,34.33,43.42,34.955
18/6/2012,29.045,28.58,65.03,11.58,37.07,37.31,34.42,43.73,35.04
19/6/2012,29.425,28.8,65.97,11.77,36.99,37.65,34.39,44.13,35.51
20/6/2012,29.46,28.85,65.71,11.8,36.63,37.55,34.21,44.08,35.32
21/6/2012,28.78,28.165,63.02,11.53,36.25,37.03,33.805,43.115,34.625
22/6/2012,28.915,28.48,63.44,11.64,36.26,37.415,33.91,43.31,34.75
25/6/2012,28.43,27.9,62.02,11.4,36.19,36.96,33.7,42.64,34.105
26/6/2012,28.715,28.01,62.69,11.46,36.24,37.07,33.78,43.17,34.17
27/6/2012,28.575,28.18,63.99,11.6,36.65,37.47,33.98,43.11,34.5
28/6/2012,28.56,27.95,64.43,11.59,36.78,37.3,34.13,42.87,34.47
29/6/2012,29.545,28.725,66.37,11.88,36.99,38.005,34.77,43.78,35.67
2/7/2012,29.745,28.89,66.4,11.96,37.22,38.125,34.965,43.91,35.36
3/7/2012,29.945,29.12,67.99,12.03,37.13,38.12,35.13,43.87,35.73
4/7/2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/7/2012,30.26,29.12,67.1,11.85,36.91,37.88,35,43.98,35.69
6/7/2012,30.005,28.69,66.29,11.75,36.83,37.63,34.96,43.77,35.21
9/7/2012,29.86,28.63,65.99,11.73,36.71,37.83,34.92,43.53,35.19
10/7/2012,29.81,28.31,64.96,11.64,36.77,37.65,34.96,43.27,34.62
11/7/2012,29.515,28.18,65.84,11.74,36.96,37.62,34.91,43.02,34.34
12/7/2012,29.16,27.9,65.62,11.62,37.01,37.71,34.94,42.92,34.21
13/7/2012,29.61,28.27,66.77,11.94,37.34,38.13,35.33,43.62,34.87
16/7/2012,29.435,28.24,66.99,11.92,37.32,38.2,35.15,43.34,34.63
17/7/2012,29.495,28.35,67.83,11.99,37.4,38.69,35.3,43.77,34.78
18/7/2012,29.78,28.84,68.42,11.93,37.52,38.75,35.31,44,35.43
19/7/2012,29.92,29.09,68.63,11.85,37.59,38.75,35.26,44.29,35.595
20/7/2012,29.525,28.755,68.79,11.67,37.67,38.25,35.045,43.75,35.16
23/7/2012,29.17,28.48,68.13,11.58,37.42,37.8,34.74,43.11,34.98
24/7/2012,28.905,28.19,67.04,11.54,37.09,37.38,34.63,42.82,34.59
25/7/2012,28.73,28.08,67.09,11.59,37.07,37.56,34.64,42.73,34.71
26/7/2012,29.08,28.51,69,11.76,37.65,37.92,35.21,43.42,35.24
27/7/2012,29.8,29.13,70.22,11.99,38.09,38.83,35.61,44.28,36.01
30/7/2012,29.745,29.14,70.42,11.96,38.23,38.63,35.79,44.11,35.91
31/7/2012,29.555,29.26,69.65,11.9,37.92,38.39,35.63,43.54,35.81
1/8/2012,29.22,29.16,69.99,11.85,37.63,38.41,35.45,43.36,35.57
2/8/2012,29.015,28.97,68.82,11.76,37.42,38.04,35.16,43.47,35.39
3/8/2012,29.695,29.54,70.44,12.03,37.86,38.49,35.75,44.33,36.16
6/8/2012,29.87,29.75,70.63,12.08,37.77,38.5,35.73,44.49,36.16
7/8/2012,30.27,29.95,71.69,12.13,37.38,38.41,35.54,44.91,36.53
8/8/2012,30.28,29.96,71.75,12.13,37.43,38.55,35.79,44.69,36.48
9/8/2012,30.195,30.06,72.24,12.12,37.43,38.53,35.64,44.66,36.51
10/8/2012,30.05,30.13,72.37,12.13,37.54,38.69,35.63,44.62,36.68
13/8/2012,29.98,30.22,72.1,12.14,37.5,38.59,35.62,44.64,36.6
14/8/2012,30.04,30.16,71.97,12.12,37.46,38.69,35.76,44.75,36.55
15/8/2012,30.17,30.17,71.96,12.16,37.28,38.78,35.78,44.89,36.63
16/8/2012,30.525,30.58,72.6,12.25,37.19,38.68,35.87,45.26,37
17/8/2012,30.73,30.75,72.57,12.29,37.09,38.48,35.9,45.43,37.18
20/8/2012,30.545,30.78,72.32,12.32,37.16,38.56,35.9,45.24,37.1
21/8/2012,30.575,30.58,72.09,12.36,36.89,38.43,35.68,45.18,37.02
22/8/2012,30.635,30.63,72.36,12.34,36.83,38.46,35.57,45.31,36.84
23/8/2012,30.24,30.38,71.555,12.22,36.45,38.41,35.29,45,36.54
24/8/2012,30.345,30.57,71.98,12.29,36.62,38.74,35.6,45.37,36.71
27/8/2012,30.365,30.6,72.01,12.28,36.7,38.78,35.65,45.3,36.6
28/8/2012,30.51,30.53,72.06,12.26,36.63,38.72,35.67,45.39,36.46
29/8/2012,30.7,30.59,71.58,12.29,36.57,38.85,35.59,45.61,36.45
30/8/2012,30.61,30.25,70.82,12.22,36.39,38.72,35.45,45.36,36.14
31/8/2012,30.61,30.49,71.53,12.31,36.35,38.84,35.46,45.55,36.36
3/9/2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/9/2012,30.855,30.49,70.98,12.31,36.485,38.92,35.67,45.44,35.98
5/9/2012,30.92,30.46,70.71,12.31,36.33,38.93,35.61,45.51,35.88
6/9/2012,31.685,31.14,72.2,12.6,36.74,39.55,36.05,46.525,36.685
7/9/2012,31.76,31.09,73.45,12.73,36.62,39.53,35.76,46.78,37
10/9/2012,31.72,30.76,73.13,12.63,36.58,39.39,35.72,46.71,36.76
11/9/2012,31.6,30.84,73.91,12.73,36.49,39.41,35.61,46.69,36.96
12/9/2012,31.895,31.01,74.36,12.78,36.28,39.43,35.42,46.92,37.11
13/9/2012,32.3,31.43,75.57,13.11,36.79,39.83,36.05,47.52,37.53
14/9/2012,32.565,31.58,76.57,13.22,36.54,39.67,35.78,47.71,37.76
17/9/2012,32.38,31.61,75.99,13.1,36.31,39.9,35.88,47.53,37.58
18/9/2012,32.015,31.63,75.45,13.03,36.2,40.03,36.08,47.3,37.59
19/9/2012,32.33,31.66,74.72,13.02,36.24,40.07,36.18,47.79,37.68
20/9/2012,32.24,31.6,74.9287,12.95,36.39,40.24,36.38,47.73,37.32
21/9/2012,32.01,31.51,74.675,12.85,36.025,40.19,35.96,47.53,36.975
24/9/2012,31.7775,31.31,74.3,12.86,36.37,40.3,36.08,47.395,36.965
25/9/2012,31.3316,30.87,73.485,12.66,36.29,40.2699,35.83,46.84,36.48
26/9/2012,31.235,30.65,72.79,12.58,36.37,40.065,35.825,46.52,36.335
27/9/2012,31.52,31.045,73.78,12.7,36.225,40.295,35.95,46.99,36.68
28/9/2012,31.375,30.825,73.435,12.66,36.39,40.12,35.825,46.79,36.53
1/10/2012,31.28,30.76,73.8,12.72,36.22,40.36,36.06,46.76,36.6991
2/10/2012,31.105,30.8,73.93,12.74,36.41,40.54,36.09,46.67,36.64
3/10/2012,31.285,30.96,73.02,12.85,36.59,40.88,36.2,47.04,36.83
4/10/2012,31.775,31.05,73.755,13.05,36.8,41.13,36.37,47.47,37.04
5/10/2012,31.84,30.89,73.58,13.04,36.74,41.17,36.51,47.61,37.16
8/10/2012,32.015,30.57,73.7,13.03,36.8,41.14,36.4,47.52,37.07
9/10/2012,31.46,30.18,73.8,12.95,36.73,40.64,36.05,46.76,36.64
10/10/2012,31.335,30.06,72.42,12.94,36.67,40.34,35.9,46.47,36.3
11/10/2012,31.305,29.94,72.96,13.02,36.71,40.37,35.82,46.26,36.41
12/10/2012,31.115,29.92,72.56,12.84,36.5,40.31,35.85,46.25,36.45
15/10/2012,31.285,30.07,72.93,12.98,36.65,40.89,36.09,46.71,36.7
16/10/2012,31.52,30.48,74.09,13.07,36.79,41.33,36.18,47.13,37.0879
17/10/2012,31.59,30.32,75.02,13.23,37.2414,41.33,36.335,47.4,37.315
18/10/2012,31.655,29.965,75.01,13.26,37.41,41.34,36.14,47.43,37.42
19/10/2012,31.105,29.29,73.83,13.08,37.11,40.6,35.71,46.58,36.79
22/10/2012,31.07,29.49,73.46,13.08,37.01,40.63,35.73,46.43,36.69
23/10/2012,30.91,29.17,71.75,12.86,36.67,40.09,35.25,46.06,36.32
24/10/2012,30.79,29,71.2,12.86,36.4,40.16,35.25,45.88,36.09
25/10/2012,30.695,28.94,71.87,12.89,36.58,40.48,35.47,45.77,36.29
26/10/2012,30.81,28.99,71.96,12.83,36.58,40.32,35.35,45.92,36.32
29/10/2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
30/10/2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
31/10/2012,31.155,28.8705,71.9401,12.91,36.8952,40.0289,35.39,46.0717,36.4894
1/11/2012,31.735,29.34,72.2467,13.07,36.51,40.36,35.41,46.6,37.1406
